Black Body Radiation Experiment Wed, Mar 04, 2020 10:25 AM
Sensor Position (Degrees)	Light Intensity (Volts)
3.08376	0.13146
3.19759	0.13097
3.31142	0.13258
3.40456	0.13146
3.47699	0.13339
3.55978	0.13564
3.63222	0.13307
3.68396	0.13339
3.74605	0.13274
3.79779	0.13419
3.84953	0.13162
3.90127	0.13081
3.97371	0.13017
4.05649	0.13226
4.14963	0.13033
4.25311	0.13113
4.37729	0.13403
4.52216	0.13049
4.69808	0.13162
4.85330	0.12775
5.01888	0.13290
5.19479	0.13323
5.33967	0.13403
5.47420	0.12840
5.57768	0.13129
5.68116	0.13387
5.77429	0.13226
5.86743	0.13580
5.96056	0.13628
6.04335	0.13773
6.15718	0.13484
6.26066	0.13532
6.34344	0.13419
6.43658	0.13113
6.55041	0.13194
6.65389	0.13661
6.75737	0.13886
6.85051	0.13274
6.95399	0.13355
7.02643	0.13355
7.10921	0.13741
7.19200	0.13628
7.29548	0.13097
7.39896	0.13194
7.53349	0.13226
7.65767	0.13468
7.79219	0.13677
7.90602	0.13596
8.05090	0.13596
8.22682	0.13484
8.38204	0.13129
8.54761	0.13612
8.73388	0.13355
8.90980	0.13001
9.10641	0.13387
9.32372	0.13580
9.54104	0.13113
9.75835	0.13226
9.96531	0.13645
10.17228	0.13468
10.38959	0.13709
10.63795	0.13532
10.86561	0.13307
11.13466	0.13725
11.41406	0.13081
11.67277	0.13210
11.93147	0.12808
12.20052	0.13355
12.49027	0.13307
12.74898	0.13596
13.04908	0.13258
13.36987	0.13661
13.68032	0.13290
14.01146	0.13403
14.33225	0.13612
14.69444	0.14111
15.03593	0.14675
15.53264	0.16333
16.03970	0.18200
16.44328	0.19407
16.83652	0.20775
17.22975	0.21821
17.61263	0.21515
18.03691	0.22159
18.33700	0.21210
18.70954	0.20646
18.95790	0.20179
19.20625	0.19681
19.45461	0.18602
19.67192	0.17846
19.89958	0.17604
20.10655	0.16912
20.27212	0.16445
20.41699	0.16445
20.56187	0.15801
20.66535	0.15479
20.77918	0.15206
20.90336	0.15029
21.05858	0.14578
21.20345	0.14610
21.35868	0.14465
21.55529	0.14063
21.80365	0.14304
22.05201	0.13757
22.33141	0.13484
22.66255	0.13612
23.00404	0.13870
23.37657	0.13419
23.76981	0.13435
24.20443	0.13178
24.57697	0.13628
25.00124	0.13258
25.44621	0.13451
25.79805	0.13548
26.12920	0.13532
26.41894	0.13049
26.65695	0.12727
26.88461	0.12904
27.11227	0.12437
27.31924	0.12856
27.52620	0.13081
27.76421	0.13226
28.01257	0.13194
28.27127	0.13129
28.59207	0.13097
28.90251	0.12985
29.22331	0.12985
29.57514	0.13017
29.89594	0.12470
30.33056	0.13162
