Black Body Radiation Experiment Wed, Mar 04, 2020 10:22 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.12640
0.00000	-0.13187
0.00000	-0.12930
0.00000	-0.12994
0.00000	-0.12527
0.00000	-0.12978
0.00000	-0.13236
0.00000	-0.12737
0.00000	-0.12560
0.00000	-0.12592
0.00000	-0.13187
0.00000	-0.12431
0.00000	-0.12624
0.00000	-0.12801
0.00000	-0.12849
0.00000	-0.13252
0.00000	-0.13075
0.00000	-0.12479
0.00000	-0.13026
0.00000	-0.12817
0.00000	-0.12898
0.00000	-0.13123
0.00000	-0.13171
0.00000	-0.12737
0.00000	-0.12994
0.00000	-0.12785
0.00000	-0.13107
0.00000	-0.12688
0.00000	-0.12930
0.00000	-0.12592
0.00000	-0.12898
0.00000	-0.13123
0.00000	-0.12737
0.00000	-0.12431
0.00000	-0.12560
0.00000	-0.12930
0.00000	-0.12898
0.00000	-0.13091
0.00000	-0.12672
0.00000	-0.13252
0.00000	-0.12737
-0.01035	-0.12479
-0.01035	-0.12833
-0.01035	-0.12720
-0.01035	-0.13058
-0.01035	-0.12640
-0.01035	-0.12962
-0.01035	-0.12881
-0.01035	-0.13026
-0.01035	-0.13171
-0.01035	-0.12785
-0.01035	-0.12688
-0.01035	-0.13058
-0.01035	-0.12624
-0.01035	-0.12817
-0.01035	-0.12898
-0.01035	-0.13058
-0.01035	-0.13091
-0.01035	-0.12946
-0.01035	-0.12576
-0.01035	-0.13219
-0.01035	-0.13203
-0.01035	-0.13445
-0.01035	-0.12527
-0.01035	-0.12930
-0.01035	-0.12898
-0.02070	-0.12930
-0.02070	-0.12898
-0.02070	-0.12415
-0.02070	-0.12463
-0.02070	-0.12914
-0.02070	-0.13541
-0.02070	-0.12640
-0.02070	-0.12688
-0.02070	-0.12817
-0.02070	-0.12914
-0.02070	-0.12833
-0.02070	-0.12656
-0.02070	-0.12543
-0.02070	-0.12656
-0.02070	-0.13187
-0.02070	-0.12849
-0.02070	-0.12527
-0.02070	-0.13042
-0.02070	-0.12543
-0.02070	-0.12914
-0.02070	-0.12833
-0.02070	-0.12624
-0.02070	-0.12817
-0.02070	-0.12994
-0.02070	-0.12914
-0.02070	-0.12785
-0.02070	-0.12801
-0.02070	-0.12753
-0.02070	-0.12849
-0.02070	-0.12914
-0.02070	-0.13203
-0.02070	-0.12978
-0.02070	-0.12737
-0.02070	-0.13010
-0.02070	-0.12302
-0.02070	-0.13171
-0.03104	-0.13026
-0.03104	-0.12769
-0.03104	-0.12849
-0.03104	-0.12592
-0.03104	-0.12704
-0.03104	-0.13091
-0.03104	-0.12431
-0.03104	-0.12640
-0.03104	-0.12946
-0.03104	-0.13058
-0.03104	-0.12801
-0.03104	-0.12656
-0.03104	-0.12833
-0.03104	-0.13219
-0.03104	-0.13316
-0.03104	-0.12592
-0.03104	-0.12704
-0.03104	-0.12898
-0.03104	-0.12656
-0.03104	-0.13107
-0.03104	-0.12785
-0.03104	-0.13042
-0.03104	-0.13091
-0.02070	-0.12737
-0.02070	-0.12640
-0.02070	-0.12962
-0.02070	-0.13316
-0.02070	-0.12946
-0.02070	-0.12447
-0.02070	-0.13187
-0.02070	-0.12720
-0.02070	-0.12849
-0.02070	-0.12753
-0.02070	-0.12946
-0.02070	-0.12914
-0.02070	-0.13075
-0.02070	-0.12881
-0.02070	-0.12930
-0.02070	-0.12737
-0.01035	-0.13252
-0.01035	-0.13171
-0.01035	-0.12672
-0.01035	-0.12914
-0.01035	-0.12849
-0.01035	-0.13026
-0.01035	-0.12898
-0.01035	-0.12801
-0.01035	-0.12737
-0.01035	-0.13010
-0.01035	-0.12688
-0.01035	-0.12769
-0.01035	-0.12543
-0.01035	-0.13042
-0.01035	-0.12865
-0.01035	-0.12431
-0.01035	-0.12946
-0.01035	-0.13187
0.00000	-0.13139
0.00000	-0.12865
0.00000	-0.12704
0.00000	-0.12978
0.00000	-0.12769
0.00000	-0.13219
0.00000	-0.12270
0.00000	-0.12769
0.00000	-0.12914
0.00000	-0.12350
0.00000	-0.12753
0.00000	-0.13123
0.00000	-0.12865
0.00000	-0.12769
0.00000	-0.12608
0.00000	-0.12849
0.00000	-0.13171
0.01035	-0.13203
0.01035	-0.13139
0.01035	-0.12849
0.01035	-0.12769
0.01035	-0.12704
0.01035	-0.12801
0.01035	-0.13187
0.02070	-0.12898
0.02070	-0.12431
0.02070	-0.12592
0.02070	-0.12898
0.02070	-0.12704
0.02070	-0.12817
0.03104	-0.12785
0.03104	-0.12640
0.03104	-0.13010
0.03104	-0.12592
0.03104	-0.13042
0.03104	-0.12527
0.04139	-0.12994
0.04139	-0.12978
0.05174	-0.12688
0.05174	-0.12769
0.06209	-0.12849
0.06209	-0.12608
0.07244	-0.12962
0.09313	-0.12656
0.14487	-0.12511
0.46567	-0.12865
1.38666	-0.12350
2.52496	-0.12801
3.41490	-0.12833
3.94266	-0.12865
4.17032	-0.12447
4.19102	-0.12865
4.28415	-0.12898
4.42903	-0.12399
4.58425	-0.12785
4.73947	-0.12318
4.86365	-0.12833
4.92574	-0.12624
4.97748	-0.12382
5.01888	-0.12640
5.07062	-0.12463
5.11201	-0.12495
5.18445	-0.12495
5.28793	-0.12801
5.37071	-0.12431
5.51559	-0.12576
5.63977	-0.12334
5.77429	-0.12656
5.91917	-0.12543
6.09509	-0.12431
6.28136	-0.12334
6.48832	-0.12431
6.69528	-0.12640
6.92294	-0.12286
7.18165	-0.12592
7.40931	-0.12511
7.61627	-0.12415
7.83358	-0.12399
8.05090	-0.12366
8.29925	-0.12012
8.55796	-0.12221
8.90980	-0.12608
9.15815	-0.12592
9.41686	-0.12270
9.66522	-0.12543
9.90322	-0.12238
10.13088	-0.12334
10.34820	-0.12431
10.55516	-0.12769
10.75178	-0.12801
10.96909	-0.12608
11.16570	-0.12720
11.35197	-0.12930
11.56928	-0.12704
11.77625	-0.12093
11.99356	-0.12704
12.19018	-0.12656
12.40749	-0.12962
12.62480	-0.12447
12.81107	-0.12447
12.99733	-0.12141
13.15256	-0.12399
13.34917	-0.12382
13.56649	-0.12157
13.79415	-0.12157
14.03215	-0.12141
14.19773	-0.12238
14.42539	-0.12205
14.60130	-0.12238
14.78757	-0.12318
14.95314	-0.12061
15.10837	-0.12109
15.28429	-0.11900
15.48090	-0.11626
15.70856	-0.11433
15.95692	-0.11063
16.20528	-0.10918
16.41224	-0.10837
16.59851	-0.09855
16.79512	-0.08745
16.96069	-0.08214
17.15731	-0.06813
17.37462	-0.05719
17.59193	-0.04206
17.79890	-0.02274
17.96447	-0.00697
18.13004	0.01540
18.30596	0.03697
18.48188	0.05017
18.64745	0.07174
18.80267	0.08977
18.95790	0.10538
19.13381	0.11761
19.30973	0.12421
19.49600	0.12856
19.72366	0.13017
19.88923	0.12888
20.14794	0.12357
20.31351	0.11649
20.45838	0.10651
20.60326	0.09798
20.74813	0.08333
20.92405	0.07448
21.12067	0.05935
21.31728	0.04566
21.51390	0.02941
21.72086	0.02490
21.88643	0.01025
22.06235	-0.00407
22.21758	-0.01566
22.36245	-0.02854
22.53837	-0.03465
22.71429	-0.04801
22.85917	-0.05831
23.04543	-0.06524
23.21100	-0.06845
23.38692	-0.07586
23.57319	-0.07908
23.74911	-0.08246
23.91468	-0.08906
24.06990	-0.09292
24.24582	-0.09469
24.41139	-0.09791
24.57697	-0.10676
24.73219	-0.10805
24.87706	-0.11385
25.02194	-0.11272
25.16681	-0.10966
25.31169	-0.11594
25.44621	-0.11851
25.61179	-0.11900
25.79805	-0.11851
25.97397	-0.11562
26.16024	-0.12044
26.34651	-0.11401
26.53277	-0.11916
26.73974	-0.12254
26.97775	-0.12157
27.25715	-0.12254
27.46411	-0.12560
27.68142	-0.12415
27.85734	-0.12511
28.07466	-0.12238
28.32301	-0.12109
28.55067	-0.12334
28.79903	-0.12334
29.02669	-0.12415
29.20261	-0.12415
29.43027	-0.12350
29.56480	-0.12382
29.80280	-0.12173
30.02012	-0.12543
