Black Body Radiation Experiment Wed, Mar 04, 2020 10:04 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.02070	-0.14024
0.02070	-0.13831
0.02070	-0.13928
0.02070	-0.14217
0.02070	-0.13863
0.02070	-0.13879
0.02070	-0.14266
0.02070	-0.14588
0.02070	-0.13944
0.02070	-0.13606
0.02070	-0.14153
0.02070	-0.14378
0.03104	-0.14185
0.03104	-0.13976
0.03104	-0.14153
0.03104	-0.14282
0.03104	-0.14185
0.03104	-0.13783
0.03104	-0.13960
0.03104	-0.14684
0.03104	-0.14443
0.03104	-0.13831
0.03104	-0.14250
0.03104	-0.14314
0.03104	-0.14024
0.03104	-0.13960
0.02070	-0.13912
0.02070	-0.14571
0.02070	-0.14040
0.02070	-0.13847
0.02070	-0.13992
0.02070	-0.14169
0.02070	-0.13960
0.02070	-0.14298
0.02070	-0.14185
0.02070	-0.14121
0.02070	-0.13912
0.02070	-0.14201
0.02070	-0.14089
0.02070	-0.14443
0.02070	-0.13574
0.02070	-0.13831
0.02070	-0.14089
0.02070	-0.14250
0.02070	-0.14153
0.02070	-0.14137
0.02070	-0.14797
0.02070	-0.14137
0.02070	-0.14282
0.02070	-0.14266
0.02070	-0.14089
0.02070	-0.13928
0.02070	-0.13992
0.02070	-0.14169
0.02070	-0.14346
0.02070	-0.14089
0.02070	-0.14459
0.02070	-0.14394
0.02070	-0.14346
0.02070	-0.13751
0.02070	-0.13928
0.02070	-0.14056
0.02070	-0.14378
0.02070	-0.14266
0.02070	-0.14314
0.02070	-0.14427
0.02070	-0.14089
0.02070	-0.13799
0.02070	-0.14024
0.02070	-0.14298
0.02070	-0.13767
0.02070	-0.13912
0.02070	-0.14137
0.02070	-0.14539
0.02070	-0.14024
0.02070	-0.13670
0.02070	-0.14024
0.02070	-0.14121
0.02070	-0.14137
0.02070	-0.14024
0.02070	-0.13686
0.02070	-0.14185
0.02070	-0.14024
0.02070	-0.14507
0.02070	-0.13944
0.02070	-0.14217
0.02070	-0.14024
0.02070	-0.14024
0.02070	-0.13509
0.02070	-0.14073
0.02070	-0.13928
0.02070	-0.13912
0.02070	-0.13879
0.02070	-0.14121
0.02070	-0.13670
0.02070	-0.14024
0.02070	-0.14346
0.02070	-0.13895
0.02070	-0.13944
0.02070	-0.13879
0.02070	-0.14201
0.02070	-0.14056
0.02070	-0.14153
0.02070	-0.13976
0.02070	-0.14362
0.02070	-0.14394
0.02070	-0.13895
0.02070	-0.13928
0.02070	-0.14137
0.02070	-0.14282
0.02070	-0.14024
0.02070	-0.14121
0.02070	-0.14250
0.02070	-0.14233
0.03104	-0.14153
0.03104	-0.13960
0.03104	-0.14056
0.03104	-0.14056
0.03104	-0.13895
0.03104	-0.14169
0.03104	-0.14314
0.03104	-0.13815
0.03104	-0.14137
0.03104	-0.14266
0.03104	-0.14089
0.03104	-0.13606
0.03104	-0.14024
0.03104	-0.14185
0.03104	-0.13976
0.03104	-0.14233
0.03104	-0.14040
0.03104	-0.13992
0.03104	-0.14121
0.03104	-0.13815
0.03104	-0.14185
0.03104	-0.14089
0.03104	-0.14040
0.03104	-0.13654
0.03104	-0.13815
0.03104	-0.14105
0.03104	-0.13815
0.03104	-0.13831
0.03104	-0.14169
0.03104	-0.14153
0.03104	-0.13847
0.03104	-0.13799
0.03104	-0.14427
0.03104	-0.14024
0.03104	-0.13992
0.03104	-0.14185
0.03104	-0.14233
0.03104	-0.14217
0.03104	-0.14362
0.03104	-0.14008
0.03104	-0.14475
0.03104	-0.14475
0.03104	-0.13847
0.03104	-0.14169
0.03104	-0.14266
0.03104	-0.13799
0.03104	-0.14684
0.03104	-0.14153
0.03104	-0.13509
0.03104	-0.14233
0.03104	-0.14411
0.03104	-0.13638
0.03104	-0.13767
0.03104	-0.13863
0.03104	-0.14169
0.03104	-0.14008
0.03104	-0.13928
0.03104	-0.13879
0.03104	-0.13847
0.03104	-0.13622
0.03104	-0.13734
0.03104	-0.14523
0.03104	-0.13960
0.03104	-0.14008
0.02070	-0.13992
0.02070	-0.13944
0.02070	-0.14266
0.02070	-0.14346
0.02070	-0.14121
0.02070	-0.14314
0.02070	-0.14008
0.02070	-0.14314
0.02070	-0.14217
0.02070	-0.13928
0.02070	-0.13960
0.02070	-0.13847
0.02070	-0.13799
0.02070	-0.13767
0.02070	-0.14137
0.02070	-0.13847
0.02070	-0.14571
0.03104	-0.13928
0.03104	-0.14073
0.03104	-0.14346
0.03104	-0.14813
0.03104	-0.14507
0.03104	-0.14073
0.03104	-0.13734
0.03104	-0.13960
0.03104	-0.14443
0.03104	-0.13686
0.03104	-0.13847
0.03104	-0.14314
0.03104	-0.13960
0.03104	-0.14056
0.03104	-0.14298
0.03104	-0.14314
0.03104	-0.14427
0.03104	-0.14217
0.03104	-0.13944
0.03104	-0.14314
0.03104	-0.14250
0.03104	-0.13670
0.03104	-0.14024
0.03104	-0.14668
0.03104	-0.14105
0.03104	-0.13815
0.03104	-0.14217
0.03104	-0.14073
0.03104	-0.13767
0.03104	-0.13831
0.03104	-0.14073
0.03104	-0.14217
0.03104	-0.14024
0.03104	-0.14169
0.03104	-0.14314
0.03104	-0.14089
0.03104	-0.13831
0.03104	-0.14008
0.03104	-0.14507
0.03104	-0.14250
0.03104	-0.14056
0.03104	-0.14443
0.03104	-0.14749
0.03104	-0.14233
0.03104	-0.13767
0.03104	-0.13960
0.03104	-0.14137
0.03104	-0.14073
0.03104	-0.13654
0.03104	-0.13912
0.03104	-0.14217
0.03104	-0.14089
0.03104	-0.14008
0.03104	-0.14121
0.03104	-0.14427
0.03104	-0.14330
0.03104	-0.13799
0.03104	-0.14330
0.03104	-0.14185
0.03104	-0.13734
0.03104	-0.14089
0.03104	-0.14427
0.03104	-0.14024
0.03104	-0.13879
0.03104	-0.13863
0.03104	-0.13976
0.03104	-0.14217
0.03104	-0.13686
0.03104	-0.13895
0.03104	-0.14282
0.03104	-0.14346
0.03104	-0.14394
0.03104	-0.14282
0.03104	-0.14314
0.03104	-0.14056
0.03104	-0.14394
0.03104	-0.14507
0.03104	-0.14137
0.03104	-0.14555
0.03104	-0.13718
0.03104	-0.14443
0.03104	-0.14217
0.03104	-0.14250
0.03104	-0.13815
0.03104	-0.14089
0.03104	-0.14105
0.03104	-0.13992
0.03104	-0.14282
0.03104	-0.14008
0.03104	-0.14073
0.03104	-0.14185
0.03104	-0.13493
0.03104	-0.14266
0.03104	-0.13976
0.03104	-0.14459
0.03104	-0.14121
0.03104	-0.14073
0.03104	-0.14266
0.04139	-0.14475
0.04139	-0.14298
0.04139	-0.13895
0.04139	-0.13863
0.04139	-0.14008
0.04139	-0.14024
0.04139	-0.14137
0.04139	-0.13831
0.04139	-0.13895
0.04139	-0.14250
0.04139	-0.14185
0.04139	-0.13847
0.04139	-0.14073
0.04139	-0.14555
0.04139	-0.14105
0.04139	-0.14024
0.04139	-0.13783
0.04139	-0.14217
0.04139	-0.14185
0.04139	-0.14201
0.04139	-0.14314
0.04139	-0.14411
0.04139	-0.13944
0.04139	-0.14266
0.04139	-0.14250
0.04139	-0.14040
0.04139	-0.13767
0.04139	-0.14298
0.04139	-0.14024
0.04139	-0.14040
0.04139	-0.14185
0.04139	-0.14330
0.04139	-0.14539
0.04139	-0.13767
0.04139	-0.14475
0.04139	-0.14137
0.04139	-0.14105
0.04139	-0.14105
0.04139	-0.14121
0.04139	-0.14668
0.04139	-0.14185
0.04139	-0.13847
0.04139	-0.14330
0.04139	-0.14427
0.04139	-0.14394
0.04139	-0.13686
0.04139	-0.13928
0.04139	-0.14459
0.04139	-0.14185
0.04139	-0.14121
0.04139	-0.13815
0.04139	-0.14266
0.04139	-0.14378
0.04139	-0.13976
0.04139	-0.14217
0.04139	-0.14362
0.04139	-0.14362
0.04139	-0.14475
0.04139	-0.14443
0.04139	-0.14121
0.04139	-0.14089
0.04139	-0.14105
0.04139	-0.14201
0.04139	-0.14346
0.04139	-0.13815
0.04139	-0.14394
0.04139	-0.14314
0.04139	-0.13396
0.04139	-0.13895
0.04139	-0.13751
0.04139	-0.13944
0.04139	-0.14411
0.04139	-0.14169
0.04139	-0.13751
0.04139	-0.14089
0.04139	-0.13944
0.04139	-0.13944
0.04139	-0.13799
0.04139	-0.14716
0.04139	-0.13992
0.04139	-0.13992
0.04139	-0.14073
0.04139	-0.14201
0.04139	-0.13461
0.04139	-0.14169
0.04139	-0.14040
0.04139	-0.14024
0.04139	-0.13863
0.05174	-0.13461
0.05174	-0.13799
0.05174	-0.14073
0.05174	-0.14346
0.05174	-0.14008
0.05174	-0.13702
0.05174	-0.13863
0.05174	-0.14459
0.05174	-0.14169
0.05174	-0.14137
0.05174	-0.13863
0.06209	-0.14411
0.06209	-0.14266
0.06209	-0.14056
0.06209	-0.14024
0.06209	-0.13799
0.06209	-0.14024
0.06209	-0.14089
0.06209	-0.13976
0.06209	-0.13912
0.06209	-0.13928
0.06209	-0.13895
0.06209	-0.14169
0.07244	-0.13815
0.07244	-0.14491
0.07244	-0.14056
0.07244	-0.14378
0.07244	-0.14298
0.07244	-0.13960
0.07244	-0.14443
0.08279	-0.14008
0.08279	-0.13815
0.08279	-0.14137
0.08279	-0.14250
0.09313	-0.13992
0.09313	-0.14604
0.09313	-0.14105
0.10348	-0.14089
0.10348	-0.13928
0.11383	-0.14105
0.11383	-0.14217
0.12418	-0.13831
0.13453	-0.14056
0.14487	-0.14233
0.16557	-0.14282
0.27940	-0.14427
0.92099	-0.14362
1.74885	-0.14394
2.47322	-0.14089
3.29073	-0.13992
3.91162	-0.13863
4.29450	-0.14169
4.44972	-0.14217
4.44972	-0.14539
4.44972	-0.14636
4.44972	-0.13702
4.44972	-0.13751
4.44972	-0.13976
4.44972	-0.13960
4.44972	-0.14523
4.44972	-0.14040
4.44972	-0.14362
4.44972	-0.14378
4.44972	-0.14604
4.44972	-0.14008
4.44972	-0.14024
4.44972	-0.13654
4.44972	-0.14089
4.44972	-0.14089
4.44972	-0.13718
4.44972	-0.14459
4.44972	-0.14024
4.44972	-0.13541
4.44972	-0.13734
4.44972	-0.14233
4.44972	-0.13960
4.44972	-0.14250
4.46007	-0.14185
4.46007	-0.14394
4.47042	-0.13734
4.47042	-0.14362
4.49112	-0.14636
4.53251	-0.14314
4.63599	-0.14571
4.80156	-0.14491
4.99818	-0.14314
5.22584	-0.14330
5.44315	-0.14507
5.68116	-0.14555
5.91917	-0.14523
6.10544	-0.14298
6.27101	-0.14266
6.40553	-0.14201
6.50902	-0.14362
6.59180	-0.13847
6.65389	-0.13960
6.69528	-0.14056
6.72633	-0.14056
6.74702	-0.13767
6.75737	-0.14056
6.77807	-0.13895
6.79876	-0.13654
6.81946	-0.14024
6.86085	-0.14233
6.89190	-0.14185
6.93329	-0.13847
6.98503	-0.14040
7.04712	-0.14040
7.11956	-0.13686
7.18165	-0.14346
7.27478	-0.14233
7.36792	-0.14040
7.48175	-0.14073
7.60592	-0.13928
7.74045	-0.14137
7.86463	-0.13831
7.99916	-0.14008
8.12333	-0.13751
8.23716	-0.13783
8.35099	-0.13863
8.48552	-0.14491
8.65109	-0.14040
8.83736	-0.14378
9.05467	-0.14169
9.25129	-0.13976
9.45825	-0.14040
9.67556	-0.13815
9.88253	-0.14089
10.07914	-0.14040
10.29646	-0.14266
10.48272	-0.14394
10.67934	-0.13912
10.88630	-0.14008
11.05187	-0.14394
11.20710	-0.14346
11.39336	-0.13944
11.56928	-0.13734
11.75555	-0.13799
11.94182	-0.14266
12.14878	-0.13606
12.34540	-0.13895
12.54201	-0.13879
12.75933	-0.14362
12.96629	-0.13783
13.17325	-0.14073
13.41126	-0.13606
13.64927	-0.14024
13.87693	-0.14121
14.12529	-0.14089
14.32190	-0.14266
14.54956	-0.13912
14.78757	-0.13992
14.99454	-0.14008
15.22220	-0.13928
15.42916	-0.13912
15.68787	-0.13831
15.90518	-0.13734
16.14319	-0.14121
16.38119	-0.13686
16.57781	-0.13316
16.78477	-0.13799
17.05383	-0.13670
17.24009	-0.13718
17.42636	-0.13783
17.61263	-0.12946
17.76785	-0.13075
18.01621	-0.12640
18.17143	-0.11964
18.36805	-0.12077
18.60606	-0.10821
18.80267	-0.10161
19.05103	-0.09775
19.34078	-0.09244
19.66157	-0.08423
19.99271	-0.08584
20.31351	-0.08471
20.53082	-0.08181
20.74813	-0.08117
21.05858	-0.08713
21.26554	-0.08616
21.46216	-0.09373
21.64843	-0.09115
21.86574	-0.09759
22.07270	-0.09871
22.25897	-0.10290
22.47628	-0.10676
22.68325	-0.11207
22.87986	-0.10934
23.08683	-0.10982
23.28344	-0.11272
23.51110	-0.11191
23.73876	-0.11803
23.95607	-0.11932
24.13199	-0.12205
24.30791	-0.12463
24.46314	-0.12527
24.64940	-0.12463
24.78393	-0.12576
24.93915	-0.12350
25.08403	-0.12189
25.22890	-0.12399
25.36343	-0.12415
25.51865	-0.12399
25.66353	-0.12286
25.82910	-0.12479
26.01537	-0.12286
26.21198	-0.13123
26.43964	-0.12930
26.68800	-0.13075
26.88461	-0.13171
27.14332	-0.12399
27.40202	-0.12881
27.71247	-0.13075
28.06431	-0.12527
28.44719	-0.12881
28.92321	-0.12592
29.36818	-0.12366
29.88559	-0.12720
30.38230	-0.12543
